exporter_name,exporter_key,exporter_address,exporter_city,exporter_state,exporter_country,exporterLAT,exporterLONG,hazWasteDesc,totalQuantityinShipment,units_final,phase,ExpectedManagementMethod,receivingfacilityzipcode,ReceivingFacilityEPAIDNumber,importer_name,importer_address,importer_city,importer_state,latitude,longitude
NEWALTA CORPORATION,E3A7034302,55 VULCAN ST,TORONTO,ONTARIO,CANADA,43.7034302,-79.5814438,CHLOROETHYLENE,14415,Kilograms,solid,Destruction_Incineration,43920,OHD980613541,HERITAGE WTI,1250 ST GEORGE ST,EAST LIVERPOOL,OH,40.6315774,-80.5479363
NEWALTA CORPORATION,E3A7034302,55 VULCAN ST,TORONTO,ONTARIO,CANADA,43.7034302,-79.5814438,CHLOROETHYLENE,13109,Kilograms,solid,Destruction_Incineration,43920,OHD980613541,HERITAGE WTI,1250 ST GEORGE ST,EAST LIVERPOOL,OH,40.6315774,-80.5479363
NEWALTA CORPORATION,E3A7034302,55 VULCAN ST,TORONTO,ONTARIO,CANADA,43.7034302,-79.5814438,CHLOROETHYLENE,13971,Kilograms,solid,Destruction_Incineration,43920,OHD980613541,HERITAGE WTI,1250 ST GEORGE ST,EAST LIVERPOOL,OH,40.6315774,-80.5479363
NEWALTA CORPORATION,E3A7034302,55 VULCAN ST,TORONTO,ONTARIO,CANADA,43.7034302,-79.5814438,CHLOROETHYLENE,13571,Kilograms,solid,Destruction_Incineration,43920,OHD980613541,HERITAGE WTI,1250 ST GEORGE ST,EAST LIVERPOOL,OH,40.6315774,-80.5479363
NEWALTA CORPORATION,E3A7034302,55 VULCAN ST,TORONTO,ONTARIO,CANADA,43.7034302,-79.5814438,CHLOROETHYLENE,13508,Kilograms,solid,Destruction_Incineration,43920,OHD980613541,HERITAGE WTI,1250 ST GEORGE ST,EAST LIVERPOOL,OH,40.6315774,-80.5479363
NEWALTA CORPORATION,E2A9295731,PO BOX 340/ 1731 PETTIT ROAD,FORT ERIE,ONTARIO,CANADA,42.9295731,-78.9667587,BATTERY,2824,Kilograms,solid,Recovery_Metals,16117,PAD087561015,INMETCO,1 INMETCO DRIVE,ELLWOOD CITY,PA,40.8574267,-80.270097
NEWALTA CORPORATION,E3A7034302,55 VULCAN ST,TORONTO,ONTARIO,CANADA,43.7034302,-79.5814438,CHLOROETHYLENE,12300,Kilograms,solid,Destruction_Incineration,43920,OHD980613541,HERITAGE WTI,1250 ST GEORGE ST,EAST LIVERPOOL,OH,40.6315774,-80.5479363
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,28770,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,25300,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,29,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,32620,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,27860,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,28440,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,30500,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,30380,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,31,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,28490,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,29010,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,31690,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,31530,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,29410,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,29810,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,29110,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,27650,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,24350,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,25560,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,26160,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,29840,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,25460,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,26640,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,8520,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,33000,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,30930,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,26082,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,20600,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,30610,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,27270,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,29330,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,29780,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,30050,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,32010,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,30410,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,34550,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,30070,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,32870,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,30410,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,33710,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,32380,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,32680,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,32920,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,29260,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,24930,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,30,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,26940,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,26260,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,26940,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,31680,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,34970,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,38780,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,34340,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,26980,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,33410,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,32560,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,30720,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,28860,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,31780,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,30790,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,33780,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,31310,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,33780,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,28720,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,31670,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,31140,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,32100,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,27240,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,34490,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,33480,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,33310,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,33800,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,30620,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,31440,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,30110,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,31030,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,28010,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,29790,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,31060,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,26800,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,31040,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,26800,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,29020,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,24460,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
NEWALTA INDUSTRIAL SERVICES,E5A3482285,125 BELANGER,CHATEAUGUAY,QUEBEC,CANADA,45.3482285,-73.6963196,LEAD,32200,Kilograms,solid,Destruction_Stabalization,48211,MID980991566,EQ DETROIT,1923 FREDERICK,DETROIT,MI,42.3659856,-83.0476774
