Year,RCRA Hazardous Waste Manifest Number,Foreign Exporter Name,Foreign Exporter Site Address,Foreign Exporter Site City,Foreign Exporter  Site State or Province,Foreign Exporter Site ZIP or Mailing Code,Country of Export,exporterLAT,exporterLONG,hazWasteDesc,Number of Containers,totalQuantityinShipment,Units for Quantity in Shipment,Applicable RCRA Hazardous Waste Code(s),Expected Management Method Code,Receiving Facility EPA ID Number,Receiving Facility Name,Receiving Facility Street Address,Receiving Facility City,receivingFacilityState,receivingStateCode,Receiving Facility Zip Code,receiving facility lat,receiving facility long
2010,002479934 JJK,DANA CANADA CORP.,656 KERR ST.,OAKVILLE,ONTARIO,L6K 3E4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,4194,USG (US GALLONS?),F006; D008,H039,OHD986976348,AGMET METALS INC,7800 MEDUSA ST,OAKWOOD VILLAGE,OH,36,44139,,
2010,002479936 JJK,DANA CANADA CORP.,205 INDUSTRIAL DR.,MT. FOREST,ONTARIO,N0G 2L1,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,3246,USG (US GALLONS?),F006; D008,H039,OHD986976348,AGMET METALS INC,7800 MEDUSA ST,OAKWOOD VILLAGE,OH,36,44139,,
2010,004829708 JJK,DANA CANADA CORP.,656 KERR ST.,OAKVILLE,ONTARIO,L6K 3E4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,4393,G,F006; D008,H039,OHD986976348,AGMET METALS INC,7800 MEDUSA ST,OAKWOOD VILLAGE,OH,36,44139,,
2010,005598962 JJK,DANA CANADA CORP.,656 KERR ST.,OAKVILLE,ONTARIO,L6K 3E4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,21175,L,F006; D008,H039,OHD986976348,AGMET METALS INC,7800 MEDUSA ST,OAKWOOD VILLAGE,OH,36,44139,,
2010,004829711 JJK,DANA CANADA CORP.,656 KERR ST.,OAKVILLE,ONTARIO,L6K 3E4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,4739,G,F006; D008,H039,OHD986976348,AGMET METALS INC,7800 MEDUSA ST,OAKWOOD VILLAGE,OH,36,44139,,
2010,004830254 JJK,DANA CANADA CORP.,205 INDUSTRIAL DRIVE,MOUNT FORGET,ONTARIO,N062LI,CANADA,,,WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID (LEAD),1,3964,G- GALLONS,F006; D008,H039,OHD986976348,AGMET METALS INC,9800 MEDUSA ST,OAKWOOD VILLAGE,OH,36,44139,,
2011,004791664 JJK,MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1P3A4,CANADA,,,"RQ WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (LEAD)",1,441,P,D007; D008,H111,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,36,44207,,
2011,004791664 JJK,MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1P3A4,CANADA,,,"RQ WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (LEAD)",3,1530,P,D007; D008,H111,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,36,44207,,
2011,004791726 JJK,MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1P3A4,CANADA,,,"RQ WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (LEAD, CHROMIUM)",3,2774,P,D007; D008,H111,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,36,44207,,
2011,004791726 JJK,MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1P3A4,CANADA,,,"RQ WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,53,G,D008,H111,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,36,44207,,
2011,004791728 JJK,MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1P3A4,CANADA,,,"RQ WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (LEAD, CHROMIUM)",1,870,P,D008; D007,H111,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,36,44207,,
2011,004633466 JJK,MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1P3A4,CANADA,,,RQ WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE NOS (LEAD),1,1109,P,D007; D008,H111,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,36,44207,,
2011,004791742 JJK,MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1P3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",10,528,G,F006; D007; D008,H111,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,36,44207,,
2011,004791742 JJK,MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1P3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,53,G,F006; D007; D008,H111,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,36,44207,,
2011,004791744 JJK,MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1P3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (LEAD)",1,1103,P,D007; D008,H111,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,36,44207,,
2011,004791722 JJK,MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1P3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (LEAD AND CHROMIUM)",2,2205,P,D006; D007; D008,H111,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,36,44207,,
2007,000330511 JJK,TOXCO WASTE MANAGEMENT,9384 HWY 22A,TRAIL,BRITISH COLUMBIA,V1R 2X8,CANADA,,,"LEAD, CADMIUM, MERCURY",24,41985,P - Pounds,D006; D009,H111,ORD089452353,"CWMNW, INC",17629 CEDAR SPRINGS LANE,ARLINGTON,OR,38,97812-9709,,
2007,001811323 JJK,TOXCO WASTE MANAGEMENT,9384 HWY 22A,TRAIL,BRITISH COLUMBIA,V1R 2X8,CANADA,,,"ENVIRONMENTALLY HAZARDOUS SUBSTANCES (LEAD, CADMIUM, MERCURY, CHROMIUM)",24,40848,P - Pounds,D006; D007; D008; D009,H111,ORD089452353,"CWMNW, INC",17629 CEDAR SPRINGS LANE,ARLINGTON,OR,38,97812-9709,,
2007,001811324 JJK,TOXCO WASTE MANAGEMENT,9384 HWY 22A,TRAIL,BRITISH COLUMBIA,V1R 2X8,CANADA,,,"ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (CADMIUM, CHROMIUM, LEAD, MERCURY)",16,27273,P - Pounds,D006; D007; D008; D009,H111,ORD089452353,"CWMNW, INC",17629 CEDAR SPRINGS LANE,ARLINGTON,OR,38,97812-9709,,
2007,001811324 JJK,TOXCO WASTE MANAGEMENT,9384 HWY 22A,TRAIL,BRITISH COLUMBIA,V1R 2X8,CANADA,,,"ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (CADMIUM, LEAD)",1,1904,P - Pounds,D006; D008,H112,ORD089452353,"CWMNW, INC",17629 CEDAR SPRINGS LANE,ARLINGTON,OR,38,97812-9709,,
2007,001811324 JJK,TOXCO WASTE MANAGEMENT,9384 HWY 22A,TRAIL,BRITISH COLUMBIA,V1R 2X8,CANADA,,,"ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (CADMIUM, LEAD, CHROMIUM)",2,1459,P - Pounds,D006; D007; D008,H111,ORD089452353,"CWMNW, INC",17629 CEDAR SPRINGS LANE,ARLINGTON,OR,38,97812-9709,,
2009,001811305 JJK,TOXCO WASTE MANAGEMENT,9384 HWY 22A,TRAIL,BRITISH COLUMBIA,V1R 2X8,CANADA,,,"CADMIUM, LEAD, MERCURY, CHROMIUM",5,6908,P - Pounds,D006; D007; D008; D009; D010,H111,ORD089452353,"CWMNW, INC",17629 CEDAR SPRINGS LANE,ARLINGTON,OR,38,97812-9709,,
2009,005120275 JJK,TOXCO WASTE MANAGEMENT,9384 HWY 22A,TRAIL,BRITISH COLUMBIA,V1R 2X8,CANADA,,,"CADMIUM, LEAD, MERCURY, CHROMIUM",14,23597,P - Pounds,D006; D007; D008; D009; D010,H111,ORD089452353,"CWMNW, INC",17629 CEDAR SPRINGS LANE,ARLINGTON,OR,38,97812-9709,,
2007,002631233 JJK,DANA CANADA CORP.,656 KERR ST.,OAKVILLE,ONTARIO,L6K 3E4,CANADA,,,LEAD,1,8339,L - Liters (liquids only),D007; D008,H010,PAD087561015,INMETCO,1 INMETCO DR.,ELLWOOD CITY,PA,39,16117,,
2009,001550536 JJK,NETWORK MATERIALS & RESOURCES INC.,31 GOLDEN GATE CT,SCARBOROUGH,ONTARIO,M1P 3A4,CANADA,,,LEAD,2,1760,P - Pounds,D008,H010,PAD087561015,INMETCO,1 INMETCO DR.,ELLWOOD CITY,PA,39,16117,,
2009,002635320 JJK,NETWORK MATERIALS & RESOURCES INC.,31 GOLDEN GATE CT,SCARBOROUGH,ONTARIO,M1P 3A4,CANADA,,,LEAD,10,7726,P - Pounds,D008,H010,PAD087561015,INMETCO,1 INMETCO DR.,ELLWOOD CITY,PA,39,16117,,
2009,004332590 JJK,NETWORK MATERIALS AND RESOURCES INC (SCARBOROUGH),,,,,CANADA,,,LEAD,5,3775,P - Pounds,D007; D008,H010,PAD087561015,INMETCO,1 INMETCO DR.,ELLWOOD CITY,PA,39,16117,,
2009,004830116 JJK,NETWORK MATERIALS AND RESOURCES INC (SCARBOROUGH),,,,,CANADA,,,"CHROME, LEAD",1,3230,G - Gallons (liquids only),D007; D008; F006,H010,PAD087561015,INMETCO,1 INMETCO DR.,ELLWOOD CITY,PA,39,16117,,
2011,002631108 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1P3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,2492,G,F006; D007; D008,H010,PAD087561015,INMETCO,1 INMETCO DRIVE,ELLWOOD CITY,PA,39,16117,,
2011,001550597 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1P3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (LEAD)",4,3328,P,D008,H010,PAD087561015,INMETCO,1 INMETCO DRIVE,ELLWOOD CITY,PA,39,16117,,
2011,002631110 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1P3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,2699,G,F006; D007; D008,H010,PAD087561015,INMETCO,1 INMETCO DRIVE,ELLWOOD CITY,PA,39,16117,,
2011,002631114 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1P3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,2448,G,F006; D007; D008,H010,PAD087561015,INMETCO,1 INMETCO DRIVE,ELLWOOD CITY,PA,39,16117,,
2012,005595939 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1O3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,4183,G,D007; D008; F006,H010,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2012,008415045 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1O3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,2728,G,D007; D008; F006,H010,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2012,004791628 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1O3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (LEAD)",3,2574,P,D008,H010,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2012,008415151 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1O3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,4234,G,D007; D008; F006,H010,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2012,008415152 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1O3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,3245,G,D007; D008; F006,H010,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2012,008415157 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1O3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,3579,G,D007; D008; F006,H010,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2012,008415429 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1O3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,4098,G,D007; D008; F006,H010,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2012,008415433 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1O3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,4606,G,D007; D008; F006,H010,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2012,010006637 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1O3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,4837,G,D007; D008; F006,H010,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2012,002477980 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1O3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,4586,G,D006; F006,H010,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2012,010006816 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1O3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,4379,G,D007; D008; F006,H010,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2012,010006793 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1O3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,3180,G,D008; F006; D007,H010,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2012,002017437 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1O3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (LEAD)",7,6946,P,D008; D007,H010,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2012,010006787 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1O3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,4749,G,D008; F006; D007,H010,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2012,010006833 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1O3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,4685,G,D007; D008; F005,H010,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2012,010006526 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1O3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,3302,G,D007; D008; F006,H010,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2012,010006521 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1O3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,2198,G,D007; D008; F006,H010,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2012,008414900 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1O3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,4367,G,D007; D008; F006,H010,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2012,002017477 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1O3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (LEAD AND CHROMIUM)",5,4234,P,D007; D008,H010,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2012,010006992 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1O3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",1,4626,G,F006; D007; D008,,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2012,008963868 JJK,NETWORK MATERIALS AND RESOURCES INC,31 GOLDEN GATE CRT,SCARBOROUGH,ONTARIO,M1O3A4,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (LEAD)",4,3290,P,D007; D008,H010,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2012,008415430 JJK,QUANTEX TECHNOLOGIES,260 SHOEMAKER ST,KITCHENER,ONTARIO,N2E3E1,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID, NOS (LEAD)",1,2532,G,F006; D007; D008,H010,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2012,010006550 JJK,QUANTEX TECHNOLOGIES,260 SHOEMAKER ST,KITCHENER,ONTARIO,N2E3E1,CANADA,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID, NOS (LEAD)",1,4585,G,F006; D007; D008,H010,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,39,16117,,
2007,000487097 FLE,AECL-CHALK RIVER LABS,1 PLANT ROAD,CHALK RIVER,,KOJ 1JO,CANADA,,,LEAD,3,150,G - Gallons (liquids only),D003; D006,H040,TND982109142,"DIVERSIFIED SCIENTIFIC SERVICES, INC (DSSI)",657 GALLAHER ROAD,KINGSTON,TN,43,37763,,
2007,000487097 FLE,AECL-CHALK RIVER LABS,1 PLANT ROAD,CHALK RIVER,,KOJ 1JO,CANADA,,,LEAD,2,100,G - Gallons (liquids only),D008,H040,TND982109142,"DIVERSIFIED SCIENTIFIC SERVICES, INC (DSSI)",657 GALLAHER ROAD,KINGSTON,TN,43,37763,,
2007,000487213 FLE,ONTARIO POWER GENERATOR PICKERING NUCLEAR,1675 MONTGOMERY PARK,PICKERING,,LIV2R5,CANADA,,,"ARSENIC, LEAD",1,50,G - Gallons (liquids only),D004; D008,H040,TND982109142,"DIVERSIFIED SCIENTIFIC SERVICES, INC (DSSI)",657 GALLAHER ROAD,KINGSTON,TN,43,37763,,
2012,005342875 FLE,ATOMIC ENERGY OF CANADA LTD,1 PLANT ROAD,CHALK RIVER,ONTARIO,K0J1J0,CANADA,,,"WASTE RADIO ACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-1), 7, (CHROMIUM, LEAD) LIQUID OXIDE",1,450,P,D005; D006; D007; D008; D009,,TND982109142,DIVERSIFIED SCIENTIFIC SERVICES INC,657 GALLAGHER RD,KINGSTON,TN,43,37763,,
2012,005342875 FLE,ATOMIC ENERGY OF CANADA LTD,1 PLANT ROAD,CHALK RIVER,ONTARIO,K0J1J0,CANADA,,,"WASTE RADIO ACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-1), 7, (CHROMIUM, LEAD) LIQUID OXIDE",1,448,P,D005; D006; D007; D008; D009,,TND982109142,DIVERSIFIED SCIENTIFIC SERVICES INC,657 GALLAGHER RD,KINGSTON,TN,43,37763,,
2012,005342875 FLE,ATOMIC ENERGY OF CANADA LTD,1 PLANT ROAD,CHALK RIVER,ONTARIO,K0J1J0,CANADA,,,"WASTE RADIOACTIVE MATERIAL, EXCEPTED PACKAGE-LIMITED QUANTITY OF MATERIAL, 7, (CHROMIUM, LEAD) LIQUID OXIDE",1,450,P,D005; D006; D007; D008; D009,,TND982109142,DIVERSIFIED SCIENTIFIC SERVICES INC,657 GALLAGHER RD,KINGSTON,TN,43,37763,,
2012,005342875 FLE,ATOMIC ENERGY OF CANADA LTD,1 PLANT ROAD,CHALK RIVER,ONTARIO,K0J1J0,CANADA,,,"WASTE RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-II), 7 (CHROMIUM, LEAD) LIQUID OXIDE",1,478,P,D005; D006; D007; D008; D009,,TND982109142,DIVERSIFIED SCIENTIFIC SERVICES INC,657 GALLAGHER RD,KINGSTON,TN,43,37763,,
2012,005342875 FLE,ATOMIC ENERGY OF CANADA LTD,1 PLANT ROAD,CHALK RIVER,ONTARIO,K0J1J0,CANADA,,,"WASTE RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-II), 7 (CHROMIUM, LEAD) LIQUID OXIDE",1,478,P,D005; D006; D007; D008; D009,,TND982109142,DIVERSIFIED SCIENTIFIC SERVICES INC,657 GALLAGHER RD,KINGSTON,TN,43,37763,,
2012,005342875 FLE,ATOMIC ENERGY OF CANADA LTD,1 PLANT ROAD,CHALK RIVER,ONTARIO,K0J1J0,CANADA,,,"WASTE RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-II), 7 (CHROMIUM, LEAD) LIQUID OXIDE",1,498,P,D005; D006; D007; D008; D009,,TND982109142,DIVERSIFIED SCIENTIFIC SERVICES INC,657 GALLAGHER RD,KINGSTON,TN,43,37763,,
2012,005342877 FLE,ATOMIC ENERGY OF CANADA LTD,1 PLANT ROAD,CHALK RIVER,ONTARIO,K0J1J0,CANADA,,,"WASTE RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-II), 7 (CHROMIUM, LEAD) LIQUID OXIDE",1,452,P,D005; D006; D007; D008; D009,H040; H050,TND982109142,DIVERSIFIED SCIENTIFIC SERVICES INC,657 GALLAGHER RD,KINGSTON,TN,43,37763,,
2012,005342877 FLE,ATOMIC ENERGY OF CANADA LTD,1 PLANT ROAD,CHALK RIVER,ONTARIO,K0J1J0,CANADA,,,"WASTE RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-I), 7 (CHROMIUM, LEAD), LIQUID OXIDE",1,453,P,D005; D006; D007; D008; D009,H040; H050,TND982109142,DIVERSIFIED SCIENTIFIC SERVICES INC,657 GALLAGHER RD,KINGSTON,TN,43,37763,,
2012,005342877 FLE,ATOMIC ENERGY OF CANADA LTD,1 PLANT ROAD,CHALK RIVER,ONTARIO,K0J1J0,CANADA,,,"WASTE RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-I), 7 (CHROMIUM, LEAD), LIQUID OXIDE",1,465,P,D005; D006; D007; D008; D009,H040; H050,TND982109142,DIVERSIFIED SCIENTIFIC SERVICES INC,657 GALLAGHER RD,KINGSTON,TN,43,37763,,
2012,005342877 FLE,ATOMIC ENERGY OF CANADA LTD,1 PLANT ROAD,CHALK RIVER,ONTARIO,K0J1J0,CANADA,,,"WASTE RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-I) 7 (CHROMIUM, LEAD), LIQUID OXIDE",1,473,P,D005; D006; D007; D008; D009,H040; H050,TND982109142,DIVERSIFIED SCIENTIFIC SERVICES INC,657 GALLAGHER RD,KINGSTON,TN,43,37763,,
2012,005342877 FLE,ATOMIC ENERGY OF CANADA LTD,1 PLANT ROAD,CHALK RIVER,ONTARIO,K0J1J0,CANADA,,,"WASTE RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-II), 7 (CHROMIUM, LEAD) LIQUID OXIDE",1,463,P,D005; D006; D007; D008; D009,H040; H050,TND982109142,DIVERSIFIED SCIENTIFIC SERVICES INC,657 GALLAGHER RD,KINGSTON,TN,43,37763,,
2012,005342877 FLE,ATOMIC ENERGY OF CANADA LTD,1 PLANT ROAD,CHALK RIVER,ONTARIO,K0J1J0,CANADA,,,"WASTE RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-I) 7 (CHROMIUM, LEAD), LIQUID OXIDE",1,474,P,D005; D006; D007; D008; D009,H040; H050,TND982109142,DIVERSIFIED SCIENTIFIC SERVICES INC,657 GALLAGHER RD,KINGSTON,TN,43,37763,,
