exporter_name,exporter_address,exporter_city,exporter_state,exporter_country,exporterLAT,exporterLONG,hazWasteDesc,totalQuantityinShipment,units,ExpectedManagementMethod,receivingfacilityzipcode,ReceivingFacilityEPAIDNumber,importer_name,importer_address,importer_city,importer_state,latitude,longitude
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,WASTE PAINT,2000,L - Liters (liquids only),H040,63145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC.,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE PHOSPHORUS, AMORPHOUS",2000,K - Kilograms,H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE TOXIC LIQUID, ORGANIC NOS (DICHLOROMETHANE, PAINT)",2000,L - Liters (liquids only),H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE FLAMMABLE SOLID, ORGANIC, NOS (PETROLEUM DISTALLATES, PAINT)",2000,K - Kilograms,H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE FLAMMABLE SOLID, CORROSIVE, INORGANIC, NOS (N-HEXANE, MAGNESIUM CHLORIDE)",2000,K - Kilograms,H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC.,1829 ALLANPORT ROAD,THOROLD,ONTARIO,CANADA,43.0593681,-79.1992264,WASTE ZINC POWDER,2000,K - Kilograms,H040,L2V 3Y9,MIR000037309,CLEAN HARBORS CANADA INC (SAFETY KLEEN),1829 ALLANPORT ROAD,THOROLD,ON,43.0593681,-79.1992264
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE CORROSIVE LIQUIDS, NOS (HYDROCHLORIC ACID, SULFURIC ACID)",2000,P,H077,44115,OHD000724153,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2900 ROCKEFELLER AVENUE,CLEVELAND,OH,41.4816117,-81.6717323
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,WASTE AEROSOLS (EACH NOT EXCEEDING 1 L CAPACITY),2000,K,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE SOLIDS CONTAINING FLAMMABLE LIQUID, NOS (ALCOHOL)",2000,K,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981918,-79.6267548,WASTE PAINT,2000,K,H061,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
LAIDLAW ENV. SVCS. DE MEXICO S.A. DE C.V.,BLV. MIGUEL DE LA MADRID #9370,CD. JUAREZ,CHIHUAHUA,MEXICO,31.6096706,-106.4205017,SODIUM HYDROXIDE,1987,K - Kilograms,H040,77571,TXD988082947,LAIDLAW ENV. SVCS. DE MEXICO SA DE CV,2027 BATTLEGROUND ROAD,LA PORTE,TX,29.6941654,-95.0923502
ATOMIC ENERGY OF CANADA LTD,1 PLANT ROAD,CHALK RIVER,ONTARIO,CANADA,46.0258904,-77.4201889,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, LIQUID, NOS",1984,P,,37763,TND982109142,DIVERSIFIED SCIENTIFIC SERVICES INC,657 GALLAGHER RD,KINGSTON,TN,35.876114,-84.437805
BLACK & DECKER HHI (PI),CIRCUITO SIGLO XXI 1926/ CTRO NEGOCIOS EX-XXI,MEXICALI,BAJA CALIFORNIA,MEXICO,32.6454391,-115.4064713,FILTER CAKE WITH WITH  CHROMIUM,1980,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
PLATINADORA BAJA/ SA DE CV,BLVD. INSURGENTES #19814 PARQUE IND. BAJA MAQUILA,TIJUANA,BAJA CALIFORNIA,MEXICO,32.4622383,-116.909523,FILTERCAKE WITH CHROMIUM,1980,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
PLATINADORA BAJA/ SA DE CV,BLVD. INSURGENTES #19814 PARQUE IND. BAJA MAQUILA,TIJUANA,BAJA CALIFORNIA,MEXICO,32.4622383,-116.909523,FILTERCAKE WITH CHROMIUM,1980,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
PLATINADORA BAJA/ SA DE CV,BLVD. INSURGENTES #19814 PARQUE IND. BAJA MAQUILA,TIJUANA,BAJA CALIFORNIA,MEXICO,32.4622383,-116.909523,FILTERCAKE WITH CHROMIUM,1980,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
PLATINADORA BAJA/ SA DE CV,BLVD. INSURGENTES #19814 PARQUE IND. BAJA MAQUILA,TIJUANA,BAJA CALIFORNIA,MEXICO,32.4622383,-116.909523,FILTERCAKE WITH CHROMIUM,1980,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
PLATINADORA BAJA/ SA DE CV,BLVD. INSURGENTES #19814 PARQUE IND. BAJA MAQUILA,TIJUANA,BAJA CALIFORNIA,MEXICO,32.4622383,-116.909523,FILTERCAKE WITH CHROMIUM,1980,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
PLATINADORA BAJA/ SA DE CV,BLVD. INSURGENTES #19814 PARQUE IND. BAJA MAQUILA,TIJUANA,BAJA CALIFORNIA,MEXICO,32.4622383,-116.909523,FILTER CAKE WITH CHROMIUM,1980,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
PLATINADORA BAJA/ SA DE CV,BLVD. INSURGENTES #19814 PARQUE IND. BAJA MAQUILA,TIJUANA,BAJA CALIFORNIA,MEXICO,32.4622383,-116.909523,FILTERCAKE WITH CHROMIUM,1980,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,CALCIUM HYPOCHLORITE,1970,K - Kilograms,H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,WASTE ALKALI METAL DISPERSIONS,1962,P,H141,77571,TXD982290140,CLEAN HARBORS LA PORTE LLC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,29.708084,-95.090553
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,WASTE PRINTING INK,1932,K,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
EMERPOWSYS S DE RL DE CV,12A REYNOSA INDUSTRIAL CENTER,REYNOSA,TAMAULIPAS,MEXICO,26.0087795,-98.2766724,ACETONE,1929,K - Kilograms,H040,77571,TXD055141378,CLEAN HARBORS (DEER PARK) LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,29.6941654,-95.0923502
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,WASTE PAINT,1925,G - Gallons (liquids only),H040,63145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC.,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CHEMTURA CANADA,25 ERB STREET,ELMIRA,ONTARIO,CANADA,43.5966454,-80.5527267,WASTE ALUMINUM BROMIDE SOLUTION,1913,G - Gallons (liquids only),H077,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
NEWALTA CORPORATION,PO BOX 340/ 1731 PETTIT ROAD,FORT ERIE,ONTARIO,CANADA,42.9295731,-78.9667587,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (DRY NICAD BATTERIES)",1910,P,H010,16117,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,40.8574267,-80.270097
EPIC TECHNOLOGIES DE JUAREZ,S. DE R.L. DE C.V./ EJE V. JUAN GABRIEL 2255,CD. JUAREZ,CHIHUAHUA,MEXICO,31.6959705,-106.4444275,"METHYL ETHYL KETONE, TRICHLOROETHYLENE",1907,K - Kilograms,H132,78501,TXR000066720,RIMSA MCALLEN,929 EAST ESPERANZA AVE. SUITE 12,MCALLEN,TX,26.229271,-98.205109
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE FLAMMABLE SOLIDS, ORGANIC, NOS (PETROLEUM DISTILLATES)",1900,K - Kilograms,H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE NON HAZARDOUS, NON DOT REGULATED MATERIAL (RIMETHYLOLPROPANE ETHOXYTRIACRYLATE MIXTURE STABILIZED)",1900,P,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
NEWALTA CORPORATION,PO BOX 340/ 1731 PETTIT ROAD,FORT ERIE,ONTARIO,CANADA,42.9295731,-78.9667587,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (DRY NICAD BATTERIES)",1900,P,H010,16117,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,40.8574267,-80.270097
NEWALTA CORPORATION,PO BOX 340/ 1731 PETTIT ROAD,FORT ERIE,ONTARIO,CANADA,42.9295731,-78.9667587,BATTERIES WET FILLED WITH ALKALI,1892,P,H010,16117,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,40.8574267,-80.270097
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (FLUORESCENT LAMPS WITH MERCURY)",1890,P,H039,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
RPR ENVIRONMENTAL SERVICES,164-174 SOUTH SERVICE ROAD,STONEY CREEK,ONTARIO,CANADA,43.2399902,-79.7344208,"WASTE SOLIDS CONTAINING FLAMMABLE LIQUIDS, NOS (RAGS/GLASS/SOLVENT)",1885,P,H141,48211,MID074259565,DYNECOL INC,3520 GEORGIA ST,DETROIT,MI,42.39394,-83.0158005
RIMSA MCALLEN,NA,NA,,MEXICO,23.9090939,-102.6334,"XYLENES, CYCLOHEXANONE, TOLUENE",1883,K - Kilograms,H132,78501,TXR000066720,RIMSA MCALLEN,929 EAST ESPERANZA AVE. SUITE 12,MCALLEN,TX,26.229271,-98.205109
RIMSA MCALLEN,NA,NA,,MEXICO,23.9090939,-102.6334,"XYLENES, CYCLOHEXANONE, TOLUENE",1883,K - Kilograms,H132,78501,TXR000066720,RIMSA MCALLEN,929 EAST ESPERANZA AVE. SUITE 12,MCALLEN,TX,26.229271,-98.205109
RIMSA MCALLEN,NA,NA,,MEXICO,23.9090939,-102.6334,,1880,K - Kilograms,H132,78501,TXR000066720,RIMSA MCALLEN,929 EAST ESPERANZA AVE. SUITE 12,MCALLEN,TX,26.229271,-98.205109
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE SOLIDS CONTAINING FLAMMABLE LIQUID, NOS (PEROLEUM CRUDE OIL)",1871,P,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,WASTE PAINT,1870,G - Gallons (liquids only),H040,63145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC.,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
RIMSA MCALLEN,NA,NA,,MEXICO,23.9090939,-102.6334,LEAD,1863,K - Kilograms,H132,78501,TXR000066720,RIMSA MCALLEN,929 EAST ESPERANZA AVE. SUITE 12,MCALLEN,TX,26.229271,-98.205109
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE FLAMMABLE LIQUIDS, NOS (PAINT, TAR, GLUE)",1862,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
RPR ENVIRONMENTAL,164-168 SOUTH SERVICE ROAD,STONEY CREEK,ONTARIO,CANADA,43.2400894,-79.7348938,"WASTE CORROSIVE LIQUIDS, ACIDIC, INORGANIC (NITRIC HYDROFLUORIC ACID)",1854,G - Gallons (liquids only),H077,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
PHILIPS LIGHTING ELECTROMAGNETICS S.A. DE. C.V.,CALLE EL CIO #7830/ PARQUE INDISTRIAL FERNANDEZ,CD. JUAREZ,CHIHUAHUA,MEXICO,31.729435,-106.409111,ISOPROPANOL STYRENE,1854,K - Kilograms,H141,79927,TXR000020628,ADVANCE TRANSFORMER COMPANY,12430 MERCANTILE ROAD,EL PASO,TX,31.7042847,-106.2679977
CLEAN HARBORS CANADA INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981918,-79.6267548,"WASTE FLAMMABLE SOLIDS, ORGANIC, NOS (PAINT, TOLUENE, XYLENE)",1854,K,H061,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS CANADA INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981918,-79.6267548,WASTE PAINT RELATED MATERIAL (PAINT WITH XYLENE/MEK),1854,K,H061,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS CANADA INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981918,-79.6267548,"WASTE FLAMMABLE SOLIDS, ORGANIC, NOS (PAINT WITH TOLUENE/XYLENE)",1854,K,H061,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
RPR ENVIRONMENTAL,164-168 SOUTH SERVICE ROAD,STONEY CREEK,ONTARIO,CANADA,43.2400894,-79.7348938,"WASTE CORROSIVE LIQUID, NOS (SULFURIC ACID)",1849,G - Gallons (liquids only),H077,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE FLAMMABLE LIQUIDS, NOS (INK, SLUDGE)",1840,L,H061,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",1828,G - Gallons (liquids only),H040,63145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC.,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
SAFETY-KLEEN CANADA INC.,2730 BOUL. INDUSTRIEL,CHAMBLY,QUEBEC,CANADA,45.4318314,-73.2754745,PETROLEUM NAPHTA,1824,G - Gallons (liquids only),H020,7036,NJD002182897,SAFETY-KLEEN SYSTEMS/ INC,1200 SYLVAN STREET,LINDEN,NJ,40.613678,-74.252037
EMERSON TOOL AND APPLIANCE DE RL DE CV,CALLE PEDREGAL LOTE 8 V 15 MANZANA 2,REYNOSA,MEXICO,MEXICO,19.4227104,-99.2040405,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (RESIN METHYLENE CHLORIDE)",1820,K - Kilograms,H040,77571,TXD055141378,CLEAN HARBORS (DEER PARK) LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,29.6941654,-95.0923502
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,WASTE NOT REGULATED BY TDG (D-PANTOTHENYL ALCOHOL),1820,K,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,WASTE PAINT,1815,G - Gallons (liquids only),H040,63145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC.,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,,1815,G - Gallons (liquids only),H040,63145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC.,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
RIMSA MCALLEN,NA,NA,,MEXICO,23.9090939,-102.6334,METHANOL,1815,K - Kilograms,H132,78501,TXR000066720,RIMSA MCALLEN,929 EAST ESPERANZA AVE. SUITE 12,MCALLEN,TX,26.229271,-98.205109
RIMSA MCALLEN,NA,NA,,MEXICO,23.9090939,-102.6334,LEAD,1810,K - Kilograms,H132,78501,TXR000066720,RIMSA MCALLEN,929 EAST ESPERANZA AVE. SUITE 12,MCALLEN,TX,26.229271,-98.205109
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE CORROSIVE LIQUIDS, NOS (AMMONIUM CHLORIDE)",1808,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE CORROSIVE LIQUIDS, NOS (TANNIC ACID)",1808,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
NEWALTA CORPORATION,1131 SNOW VALLEY ROAD,BARRIE,ONTARIO,CANADA,44.4343491,-79.7377625,"WASTE FLAMMABLE SOLID, ORGANIC, NOS (ACETONE/ METHYL ETHYL KETONE)",1804,P,H061,29150,SCD036275626,GIANT RESOURCE RECOVERY-SUMTER INC,755 INDUSTRIAL ROAD PO BOX 1755,SUMTER,SC,33.9066618,-80.3315498
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE PESTICIDE LIQUID, TOXIC, NOS (2,4-DIMALATHION MIX)",1800,L - Liters (liquids only),H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE CORROSIVE LIQUID, NOS (AMMONIUM HYDROXIDE, SODIUM HYDROXIDE)",1800,L - Liters (liquids only),H141,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID NOS (LEAD)",1800,K - Kilograms,,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,POTASSIUM PEROXYMONOSULPHATE,1800,K - Kilograms,,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE PESTICIDES, SOLID, TOXIC, NOS (CHLORDANE)",1800,K,H040,77571,TXD055141378,CLEAN HARBORS DEER PARK/ LLC,2027 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,29.7269478,-95.0948257
CLEAN HARBORS CANADA INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981918,-79.6267548,WASTE PAINT,1800,L,H061,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4127998,-80.4435806,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (NITRIC ACID)",1796,G,H010,44707,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE,CANTON,OH,40.77599,-81.36908
RIMSA MCALLEN,NA,NA,,MEXICO,23.9090939,-102.6334,LEAD,1791,K - Kilograms,H132,78501,TXR000066720,RIMSA MCALLEN,929 EAST ESPERANZA AVE. SUITE 12,MCALLEN,TX,26.229271,-98.205109
TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.6041489,-79.5807266,"WASTE SULFURIC ACID, SPENT",1787,G - Gallons (liquids only),H077,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
NEWALTA CORPORATION,PO BOX 340/ 1731 PETTIT ROAD,FORT ERIE,ONTARIO,CANADA,42.9295731,-78.9667587,LITHIUM BATTERIES,1784,P,H010,16117,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,40.8574267,-80.270097
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,WASTE NOT REGULATED BY TDG (PHARMACEUTICAL LIQUIDS),1770,K,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC.,1829 ALLANPORT ROAD,THOROLD,ONTARIO,CANADA,43.0593681,-79.1992264,"WASTE OXIDIZING SOLID, NOS (MANGANESE DIOXIDE)",1765,K - Kilograms,H141,L2V 3Y9,MIR000037309,CLEAN HARBORS CANADA INC (SAFETY KLEEN),1829 ALLANPORT ROAD,THOROLD,ON,43.0593681,-79.1992264
BLACK & DECKER HHI (PI),CIRCUITO SIGLO XXI 1926/ CTRO NEGOCIOS EX-XXI,MEXICALI,BAJA CALIFORNIA,MEXICO,32.6454391,-115.4064713,CONTAINS CHROMIUM,1760,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
PLATINADORA BAJA/ SA DE CV,BLVD. INSURGENTES #19814 PARQUE IND. BAJA MAQUILA,TIJUANA,BAJA CALIFORNIA,MEXICO,32.4622383,-116.909523,FILTERCAKE WITH CHROMIUM,1760,P - Pounds,H129,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE OXIDIZING LIQUID, CORROSIVE, NOS, NITRIC ACID, HYDROGENE PEROXIDE)",1760,P,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981918,-79.6267548,WASTE PRINTING INK,1760,K,H061,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,SODIUM NITRATE/SODIUM PHOSPHATE,1750,K - Kilograms,H141,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
